historical_success_rate,historical_failure_count,consecutive_failures,total_orders,customer_age_days,previous_recovery_success,root_cause,payment_method,attempt_number,amount_bucket,hour_of_day,day_of_week,action_type,delay_hours,recovered
0.358,21,1,7,61,0,insufficient_funds,netbanking,1,high,2,4,CUSTOMER_MESSAGE,0,0
0.358,21,1,7,61,0,unknown,upi,1,medium,12,1,RETRY_LATER,1,1
0.358,21,1,7,61,0,unknown,upi,1,medium,12,1,RETRY_LATER,6,1
0.358,21,1,7,61,0,unknown,upi,1,medium,12,1,RETRY_LATER,24,0
0.358,21,1,7,61,0,unknown,upi,1,medium,12,1,ALTERNATIVE_PAYMENT,0,1
0.358,21,1,7,61,0,unknown,upi,1,medium,12,1,CUSTOMER_MESSAGE,0,1
0.958,3,1,15,530,0,processor_timeout,card,2,high,7,3,RETRY_LATER,1,1
0.958,3,1,15,530,0,processor_timeout,card,2,high,7,3,RETRY_LATER,6,1
0.958,3,1,15,530,0,processor_timeout,card,2,high,7,3,RETRY_LATER,24,1
0.958,3,1,15,530,0,processor_timeout,card,2,high,7,3,ALTERNATIVE_PAYMENT,0,1
0.958,3,1,15,530,0,processor_timeout,card,2,high,7,3,CUSTOMER_MESSAGE,0,1
0.958,3,3,15,530,0,insufficient_funds,wallet,2,high,6,2,RETRY_LATER,1,0
0.958,3,3,15,530,0,insufficient_funds,wallet,2,high,6,2,RETRY_LATER,6,0
0.958,3,3,15,530,0,insufficient_funds,wallet,2,high,6,2,RETRY_LATER,24,1
0.958,3,3,15,530,0,insufficient_funds,wallet,2,high,6,2,ALTERNATIVE_PAYMENT,0,0
0.958,3,3,15,530,0,insufficient_funds,wallet,2,high,6,2,CUSTOMER_MESSAGE,0,1
0.958,3,3,15,530,0,repeated_failure,card,2,medium,14,1,RETRY_LATER,1,0
0.958,3,3,15,530,0,repeated_failure,card,2,medium,14,1,RETRY_LATER,6,0
0.958,3,3,15,530,0,repeated_failure,card,2,medium,14,1,RETRY_LATER,24,0
0.958,3,3,15,530,0,repeated_failure,card,2,medium,14,1,ALTERNATIVE_PAYMENT,0,1
0.958,3,3,15,530,0,repeated_failure,card,2,medium,14,1,CUSTOMER_MESSAGE,0,0
0.958,3,2,15,530,0,unknown,card,1,medium,18,6,RETRY_LATER,1,0
0.958,3,2,15,530,0,unknown,card,1,medium,18,6,RETRY_LATER,6,1
0.958,3,2,15,530,0,unknown,card,1,medium,18,6,RETRY_LATER,24,1
0.958,3,2,15,530,0,unknown,card,1,medium,18,6,ALTERNATIVE_PAYMENT,0,1
0.958,3,2,15,530,0,unknown,card,1,medium,18,6,CUSTOMER_MESSAGE,0,0
0.958,3,1,15,530,0,invalid_payment_method,wallet,1,high,22,3,RETRY_LATER,1,0
0.958,3,1,15,530,0,invalid_payment_method,wallet,1,high,22,3,RETRY_LATER,6,0
0.958,3,1,15,530,0,invalid_payment_method,wallet,1,high,22,3,RETRY_LATER,24,0
0.958,3,1,15,530,0,invalid_payment_method,wallet,1,high,22,3,ALTERNATIVE_PAYMENT,0,1
0.958,3,1,15,530,0,invalid_payment_method,wallet,1,high,22,3,CUSTOMER_MESSAGE,0,1
0.838,3,1,36,666,1,temporary_failure,upi,1,high,3,2,RETRY_LATER,1,1
0.838,3,1,36,666,1,temporary_failure,upi,1,high,3,2,RETRY_LATER,6,1
0.838,3,1,36,666,1,temporary_failure,upi,1,high,3,2,RETRY_LATER,24,1
0.838,3,1,36,666,1,temporary_failure,upi,1,high,3,2,ALTERNATIVE_PAYMENT,0,0
0.838,3,1,36,666,1,temporary_failure,upi,1,high,3,2,CUSTOMER_MESSAGE,0,1
0.838,3,1,36,666,1,invalid_payment_method,wallet,1,low,17,3,RETRY_LATER,1,0
0.838,3,1,36,666,1,invalid_payment_method,wallet,1,low,17,3,RETRY_LATER,6,0
0.838,3,1,36,666,1,invalid_payment_method,wallet,1,low,17,3,RETRY_LATER,24,1
0.838,3,1,36,666,1,invalid_payment_method,wallet,1,low,17,3,ALTERNATIVE_PAYMENT,0,1
0.838,3,1,36,666,1,invalid_payment_method,wallet,1,low,17,3,CUSTOMER_MESSAGE,0,1
0.838,3,2,36,666,1,insufficient_funds,wallet,3,medium,4,5,RETRY_LATER,1,1
0.838,3,2,36,666,1,insufficient_funds,wallet,3,medium,4,5,RETRY_LATER,6,0
0.838,3,2,36,666,1,insufficient_funds,wallet,3,medium,4,5,RETRY_LATER,24,0
0.838,3,2,36,666,1,insufficient_funds,wallet,3,medium,4,5,ALTERNATIVE_PAYMENT,0,1
0.838,3,2,36,666,1,insufficient_funds,wallet,3,medium,4,5,CUSTOMER_MESSAGE,0,0
0.838,3,3,36,666,1,unknown,card,1,medium,8,2,RETRY_LATER,1,1
0.838,3,3,36,666,1,unknown,card,1,medium,8,2,RETRY_LATER,6,1
0.838,3,3,36,666,1,unknown,card,1,medium,8,2,RETRY_LATER,24,0
0.838,3,3,36,666,1,unknown,card,1,medium,8,2,ALTERNATIVE_PAYMENT,0,0
0.838,3,3,36,666,1,unknown,card,1,medium,8,2,CUSTOMER_MESSAGE,0,0
0.838,3,2,36,666,1,card_expired,netbanking,1,medium,2,4,RETRY_LATER,1,0
0.838,3,2,36,666,1,card_expired,netbanking,1,medium,2,4,RETRY_LATER,6,0
0.838,3,2,36,666,1,card_expired,netbanking,1,medium,2,4,RETRY_LATER,24,1
0.838,3,2,36,666,1,card_expired,netbanking,1,medium,2,4,ALTERNATIVE_PAYMENT,0,1
0.838,3,2,36,666,1,card_expired,netbanking,1,medium,2,4,CUSTOMER_MESSAGE,0,0
0.538,16,3,7,153,0,card_expired,card,1,medium,9,5,RETRY_LATER,1,0
0.538,16,3,7,153,0,card_expired,card,1,medium,9,5,RETRY_LATER,6,0
0.538,16,3,7,153,0,card_expired,card,1,medium,9,5,RETRY_LATER,24,0
0.538,16,3,7,153,0,card_expired,card,1,medium,9,5,ALTERNATIVE_PAYMENT,0,1
0.538,16,3,7,153,0,card_expired,card,1,medium,9,5,CUSTOMER_MESSAGE,0,0
0.538,16,1,7,153,0,insufficient_funds,upi,1,medium,13,6,RETRY_LATER,1,0
0.538,16,1,7,153,0,insufficient_funds,upi,1,medium,13,6,RETRY_LATER,6,0
0.538,16,1,7,153,0,insufficient_funds,upi,1,medium,13,6,RETRY_LATER,24,0
0.538,16,1,7,153,0,insufficient_funds,upi,1,medium,13,6,ALTERNATIVE_PAYMENT,0,1
0.538,16,1,7,153,0,insufficient_funds,upi,1,medium,13,6,CUSTOMER_MESSAGE,0,1
0.538,16,3,7,153,0,processor_timeout,card,1,medium,6,5,RETRY_LATER,1,0
0.538,16,3,7,153,0,processor_timeout,card,1,medium,6,5,RETRY_LATER,6,0
0.538,16,3,7,153,0,processor_timeout,card,1,medium,6,5,RETRY_LATER,24,0
0.538,16,3,7,153,0,processor_timeout,card,1,medium,6,5,ALTERNATIVE_PAYMENT,0,1
0.538,16,3,7,153,0,processor_timeout,card,1,medium,6,5,CUSTOMER_MESSAGE,0,0
0.538,16,2,7,153,0,bank_unavailable,netbanking,1,medium,19,6,RETRY_LATER,1,1
0.538,16,2,7,153,0,bank_unavailable,netbanking,1,medium,19,6,RETRY_LATER,6,0
0.538,16,2,7,153,0,bank_unavailable,netbanking,1,medium,19,6,RETRY_LATER,24,0
0.538,16,2,7,153,0,bank_unavailable,netbanking,1,medium,19,6,ALTERNATIVE_PAYMENT,0,1
0.538,16,2,7,153,0,bank_unavailable,netbanking,1,medium,19,6,CUSTOMER_MESSAGE,0,1
0.538,16,1,7,153,0,insufficient_funds,card,3,low,7,5,RETRY_LATER,1,1
0.538,16,1,7,153,0,insufficient_funds,card,3,low,7,5,RETRY_LATER,6,0
0.538,16,1,7,153,0,insufficient_funds,card,3,low,7,5,RETRY_LATER,24,0
0.538,16,1,7,153,0,insufficient_funds,card,3,low,7,5,ALTERNATIVE_PAYMENT,0,0
0.538,16,1,7,153,0,insufficient_funds,card,3,low,7,5,CUSTOMER_MESSAGE,0,1
0.949,1,2,48,259,1,unknown,upi,1,medium,19,6,RETRY_LATER,1,1
0.949,1,2,48,259,1,unknown,upi,1,medium,19,6,RETRY_LATER,6,0
0.949,1,2,48,259,1,unknown,upi,1,medium,19,6,RETRY_LATER,24,1
0.949,1,2,48,259,1,unknown,upi,1,medium,19,6,ALTERNATIVE_PAYMENT,0,0
0.949,1,2,48,259,1,unknown,upi,1,medium,19,6,CUSTOMER_MESSAGE,0,0
0.949,1,1,48,259,1,card_expired,wallet,1,high,19,5,RETRY_LATER,1,0
0.949,1,1,48,259,1,card_expired,wallet,1,high,19,5,RETRY_LATER,6,0
0.949,1,1,48,259,1,card_expired,wallet,1,high,19,5,RETRY_LATER,24,0
0.949,1,1,48,259,1,card_expired,wallet,1,high,19,5,ALTERNATIVE_PAYMENT,0,1
0.949,1,1,48,259,1,card_expired,wallet,1,high,19,5,CUSTOMER_MESSAGE,0,1
0.949,1,2,48,259,1,bank_unavailable,netbanking,1,medium,22,0,RETRY_LATER,1,0
0.949,1,2,48,259,1,bank_unavailable,netbanking,1,medium,22,0,RETRY_LATER,6,1
0.949,1,2,48,259,1,bank_unavailable,netbanking,1,medium,22,0,RETRY_LATER,24,1
0.949,1,2,48,259,1,bank_unavailable,netbanking,1,medium,22,0,ALTERNATIVE_PAYMENT,0,1
0.949,1,2,48,259,1,bank_unavailable,netbanking,1,medium,22,0,CUSTOMER_MESSAGE,0,0
0.949,1,1,48,259,1,processor_timeout,wallet,2,high,10,3,RETRY_LATER,1,1
0.949,1,1,48,259,1,processor_timeout,wallet,2,high,10,3,RETRY_LATER,6,1
0.949,1,1,48,259,1,processor_timeout,wallet,2,high,10,3,RETRY_LATER,24,0
0.949,1,1,48,259,1,processor_timeout,wallet,2,high,10,3,ALTERNATIVE_PAYMENT,0,1
0.949,1,1,48,259,1,processor_timeout,wallet,2,high,10,3,CUSTOMER_MESSAGE,0,0
0.949,1,4,48,259,1,repeated_failure,netbanking,1,high,23,2,RETRY_LATER,1,0
0.949,1,4,48,259,1,repeated_failure,netbanking,1,high,23,2,RETRY_LATER,6,0
0.949,1,4,48,259,1,repeated_failure,netbanking,1,high,23,2,RETRY_LATER,24,0
0.949,1,4,48,259,1,repeated_failure,netbanking,1,high,23,2,ALTERNATIVE_PAYMENT,0,0
0.949,1,4,48,259,1,repeated_failure,netbanking,1,high,23,2,CUSTOMER_MESSAGE,0,0
0.586,15,3,13,222,1,unknown,upi,1,high,23,2,RETRY_LATER,1,1
0.586,15,3,13,222,1,unknown,upi,1,high,23,2,RETRY_LATER,6,1
0.586,15,3,13,222,1,unknown,upi,1,high,23,2,RETRY_LATER,24,1
0.586,15,3,13,222,1,unknown,upi,1,high,23,2,ALTERNATIVE_PAYMENT,0,1
0.586,15,3,13,222,1,unknown,upi,1,high,23,2,CUSTOMER_MESSAGE,0,0
0.586,15,2,13,222,1,temporary_failure,wallet,2,medium,2,4,RETRY_LATER,1,1
0.586,15,2,13,222,1,temporary_failure,wallet,2,medium,2,4,RETRY_LATER,6,1
0.586,15,2,13,222,1,temporary_failure,wallet,2,medium,2,4,RETRY_LATER,24,0
0.586,15,2,13,222,1,temporary_failure,wallet,2,medium,2,4,ALTERNATIVE_PAYMENT,0,1
0.586,15,2,13,222,1,temporary_failure,wallet,2,medium,2,4,CUSTOMER_MESSAGE,0,1
0.586,15,3,13,222,1,card_expired,netbanking,1,medium,16,6,RETRY_LATER,1,0
0.586,15,3,13,222,1,card_expired,netbanking,1,medium,16,6,RETRY_LATER,6,1
0.586,15,3,13,222,1,card_expired,netbanking,1,medium,16,6,RETRY_LATER,24,0
0.586,15,3,13,222,1,card_expired,netbanking,1,medium,16,6,ALTERNATIVE_PAYMENT,0,1
0.586,15,3,13,222,1,card_expired,netbanking,1,medium,16,6,CUSTOMER_MESSAGE,0,1
0.586,15,3,13,222,1,processor_timeout,upi,1,high,4,2,RETRY_LATER,1,0
0.586,15,3,13,222,1,processor_timeout,upi,1,high,4,2,RETRY_LATER,6,0
0.586,15,3,13,222,1,processor_timeout,upi,1,high,4,2,RETRY_LATER,24,1
0.586,15,3,13,222,1,processor_timeout,upi,1,high,4,2,ALTERNATIVE_PAYMENT,0,0
0.586,15,3,13,222,1,processor_timeout,upi,1,high,4,2,CUSTOMER_MESSAGE,0,0
0.586,15,1,13,222,1,repeated_failure,wallet,1,medium,20,3,RETRY_LATER,1,0
0.586,15,1,13,222,1,repeated_failure,wallet,1,medium,20,3,RETRY_LATER,6,0
0.586,15,1,13,222,1,repeated_failure,wallet,1,medium,20,3,RETRY_LATER,24,1
0.586,15,1,13,222,1,repeated_failure,wallet,1,medium,20,3,ALTERNATIVE_PAYMENT,0,0
0.586,15,1,13,222,1,repeated_failure,wallet,1,medium,20,3,CUSTOMER_MESSAGE,0,0
0.527,15,3,8,36,0,insufficient_funds,card,1,high,11,3,RETRY_LATER,1,1
0.527,15,3,8,36,0,insufficient_funds,card,1,high,11,3,RETRY_LATER,6,0
0.527,15,3,8,36,0,insufficient_funds,card,1,high,11,3,RETRY_LATER,24,0
0.527,15,3,8,36,0,insufficient_funds,card,1,high,11,3,ALTERNATIVE_PAYMENT,0,1
0.527,15,3,8,36,0,insufficient_funds,card,1,high,11,3,CUSTOMER_MESSAGE,0,1
0.527,15,4,8,36,0,unknown,netbanking,1,high,7,4,RETRY_LATER,1,0
0.527,15,4,8,36,0,unknown,netbanking,1,high,7,4,RETRY_LATER,6,1
0.527,15,4,8,36,0,unknown,netbanking,1,high,7,4,RETRY_LATER,24,0
0.527,15,4,8,36,0,unknown,netbanking,1,high,7,4,ALTERNATIVE_PAYMENT,0,0
0.527,15,4,8,36,0,unknown,netbanking,1,high,7,4,CUSTOMER_MESSAGE,0,0
0.527,15,1,8,36,0,insufficient_funds,wallet,1,low,1,5,RETRY_LATER,1,0
0.527,15,1,8,36,0,insufficient_funds,wallet,1,low,1,5,RETRY_LATER,6,1
0.527,15,1,8,36,0,insufficient_funds,wallet,1,low,1,5,RETRY_LATER,24,0
0.527,15,1,8,36,0,insufficient_funds,wallet,1,low,1,5,ALTERNATIVE_PAYMENT,0,1
0.527,15,1,8,36,0,insufficient_funds,wallet,1,low,1,5,CUSTOMER_MESSAGE,0,0
0.527,15,1,8,36,0,card_expired,wallet,1,low,15,5,RETRY_LATER,1,0
0.527,15,1,8,36,0,card_expired,wallet,1,low,15,5,RETRY_LATER,6,0
0.527,15,1,8,36,0,card_expired,wallet,1,low,15,5,RETRY_LATER,24,0
0.527,15,1,8,36,0,card_expired,wallet,1,low,15,5,ALTERNATIVE_PAYMENT,0,1
0.527,15,1,8,36,0,card_expired,wallet,1,low,15,5,CUSTOMER_MESSAGE,0,1
0.527,15,2,8,36,0,unknown,upi,2,high,0,2,RETRY_LATER,1,0
0.527,15,2,8,36,0,unknown,upi,2,high,0,2,RETRY_LATER,6,0
0.527,15,2,8,36,0,unknown,upi,2,high,0,2,RETRY_LATER,24,1
0.527,15,2,8,36,0,unknown,upi,2,high,0,2,ALTERNATIVE_PAYMENT,0,0
0.527,15,2,8,36,0,unknown,upi,2,high,0,2,CUSTOMER_MESSAGE,0,0
0.616,2,3,14,290,0,bank_unavailable,netbanking,2,medium,17,1,RETRY_LATER,1,1
0.616,2,3,14,290,0,bank_unavailable,netbanking,2,medium,17,1,RETRY_LATER,6,1
0.616,2,3,14,290,0,bank_unavailable,netbanking,2,medium,17,1,RETRY_LATER,24,0
0.616,2,3,14,290,0,bank_unavailable,netbanking,2,medium,17,1,ALTERNATIVE_PAYMENT,0,1
0.616,2,3,14,290,0,bank_unavailable,netbanking,2,medium,17,1,CUSTOMER_MESSAGE,0,0
0.616,2,2,14,290,0,unknown,upi,2,low,16,1,RETRY_LATER,1,0
0.616,2,2,14,290,0,unknown,upi,2,low,16,1,RETRY_LATER,6,0
0.616,2,2,14,290,0,unknown,upi,2,low,16,1,RETRY_LATER,24,1
0.616,2,2,14,290,0,unknown,upi,2,low,16,1,ALTERNATIVE_PAYMENT,0,0
0.616,2,2,14,290,0,unknown,upi,2,low,16,1,CUSTOMER_MESSAGE,0,0
0.616,2,2,14,290,0,temporary_failure,card,1,high,13,3,RETRY_LATER,1,0
0.616,2,2,14,290,0,temporary_failure,card,1,high,13,3,RETRY_LATER,6,1
0.616,2,2,14,290,0,temporary_failure,card,1,high,13,3,RETRY_LATER,24,0
0.616,2,2,14,290,0,temporary_failure,card,1,high,13,3,ALTERNATIVE_PAYMENT,0,0
0.616,2,2,14,290,0,temporary_failure,card,1,high,13,3,CUSTOMER_MESSAGE,0,0
0.616,2,2,14,290,0,bank_unavailable,card,1,high,10,1,RETRY_LATER,1,0
0.616,2,2,14,290,0,bank_unavailable,card,1,high,10,1,RETRY_LATER,6,1
0.616,2,2,14,290,0,bank_unavailable,card,1,high,10,1,RETRY_LATER,24,1
0.616,2,2,14,290,0,bank_unavailable,card,1,high,10,1,ALTERNATIVE_PAYMENT,0,0
0.616,2,2,14,290,0,bank_unavailable,card,1,high,10,1,CUSTOMER_MESSAGE,0,1
0.616,2,1,14,290,0,unknown,netbanking,2,medium,16,1,RETRY_LATER,1,0
0.616,2,1,14,290,0,unknown,netbanking,2,medium,16,1,RETRY_LATER,6,0
0.616,2,1,14,290,0,unknown,netbanking,2,medium,16,1,RETRY_LATER,24,0
0.616,2,1,14,290,0,unknown,netbanking,2,medium,16,1,ALTERNATIVE_PAYMENT,0,1
0.616,2,1,14,290,0,unknown,netbanking,2,medium,16,1,CUSTOMER_MESSAGE,0,0
0.422,8,2,10,16,1,invalid_payment_method,netbanking,1,high,18,6,RETRY_LATER,1,0
0.422,8,2,10,16,1,invalid_payment_method,netbanking,1,high,18,6,RETRY_LATER,6,0
0.422,8,2,10,16,1,invalid_payment_method,netbanking,1,high,18,6,RETRY_LATER,24,0
0.422,8,2,10,16,1,invalid_payment_method,netbanking,1,high,18,6,ALTERNATIVE_PAYMENT,0,0
0.422,8,2,10,16,1,invalid_payment_method,netbanking,1,high,18,6,CUSTOMER_MESSAGE,0,0
0.422,8,3,10,16,1,bank_unavailable,upi,2,medium,16,0,RETRY_LATER,1,1
0.422,8,3,10,16,1,bank_unavailable,upi,2,medium,16,0,RETRY_LATER,6,1
0.422,8,3,10,16,1,bank_unavailable,upi,2,medium,16,0,RETRY_LATER,24,0
0.422,8,3,10,16,1,bank_unavailable,upi,2,medium,16,0,ALTERNATIVE_PAYMENT,0,1
0.422,8,3,10,16,1,bank_unavailable,upi,2,medium,16,0,CUSTOMER_MESSAGE,0,0
0.422,8,2,10,16,1,unknown,upi,2,medium,0,3,RETRY_LATER,1,1
0.422,8,2,10,16,1,unknown,upi,2,medium,0,3,RETRY_LATER,6,1
0.422,8,2,10,16,1,unknown,upi,2,medium,0,3,RETRY_LATER,24,0
0.422,8,2,10,16,1,unknown,upi,2,medium,0,3,ALTERNATIVE_PAYMENT,0,1
0.422,8,2,10,16,1,unknown,upi,2,medium,0,3,CUSTOMER_MESSAGE,0,0
0.422,8,1,10,16,1,insufficient_funds,netbanking,1,medium,16,3,RETRY_LATER,1,0
0.422,8,1,10,16,1,insufficient_funds,netbanking,1,medium,16,3,RETRY_LATER,6,1
0.422,8,1,10,16,1,insufficient_funds,netbanking,1,medium,16,3,RETRY_LATER,24,1
0.422,8,1,10,16,1,insufficient_funds,netbanking,1,medium,16,3,ALTERNATIVE_PAYMENT,0,1
0.422,8,1,10,16,1,insufficient_funds,netbanking,1,medium,16,3,CUSTOMER_MESSAGE,0,0
0.422,8,3,10,16,1,unknown,card,3,medium,17,5,RETRY_LATER,1,0
0.422,8,3,10,16,1,unknown,card,3,medium,17,5,RETRY_LATER,6,1
0.422,8,3,10,16,1,unknown,card,3,medium,17,5,RETRY_LATER,24,0
0.422,8,3,10,16,1,unknown,card,3,medium,17,5,ALTERNATIVE_PAYMENT,0,0
0.422,8,3,10,16,1,unknown,card,3,medium,17,5,CUSTOMER_MESSAGE,0,0
0.668,1,1,3,39,0,insufficient_funds,netbanking,2,medium,15,6,RETRY_LATER,1,0
0.668,1,1,3,39,0,insufficient_funds,netbanking,2,medium,15,6,RETRY_LATER,6,0
0.668,1,1,3,39,0,insufficient_funds,netbanking,2,medium,15,6,RETRY_LATER,24,0
0.668,1,1,3,39,0,insufficient_funds,netbanking,2,medium,15,6,ALTERNATIVE_PAYMENT,0,0
0.668,1,1,3,39,0,insufficient_funds,netbanking,2,medium,15,6,CUSTOMER_MESSAGE,0,0
0.668,1,3,3,39,0,temporary_failure,netbanking,1,high,2,4,RETRY_LATER,1,1
0.668,1,3,3,39,0,temporary_failure,netbanking,1,high,2,4,RETRY_LATER,6,1
0.668,1,3,3,39,0,temporary_failure,netbanking,1,high,2,4,RETRY_LATER,24,0
0.668,1,3,3,39,0,temporary_failure,netbanking,1,high,2,4,ALTERNATIVE_PAYMENT,0,1
0.668,1,3,3,39,0,temporary_failure,netbanking,1,high,2,4,CUSTOMER_MESSAGE,0,0
0.668,1,3,3,39,0,invalid_payment_method,netbanking,2,low,14,5,RETRY_LATER,1,0
0.668,1,3,3,39,0,invalid_payment_method,netbanking,2,low,14,5,RETRY_LATER,6,0
0.668,1,3,3,39,0,invalid_payment_method,netbanking,2,low,14,5,RETRY_LATER,24,0
0.668,1,3,3,39,0,invalid_payment_method,netbanking,2,low,14,5,ALTERNATIVE_PAYMENT,0,0
0.668,1,3,3,39,0,invalid_payment_method,netbanking,2,low,14,5,CUSTOMER_MESSAGE,0,0
0.668,1,3,3,39,0,card_expired,card,2,medium,23,6,RETRY_LATER,1,0
0.668,1,3,3,39,0,card_expired,card,2,medium,23,6,RETRY_LATER,6,0
0.668,1,3,3,39,0,card_expired,card,2,medium,23,6,RETRY_LATER,24,0
0.668,1,3,3,39,0,card_expired,card,2,medium,23,6,ALTERNATIVE_PAYMENT,0,1
0.668,1,3,3,39,0,card_expired,card,2,medium,23,6,CUSTOMER_MESSAGE,0,1
0.668,1,1,3,39,0,card_expired,netbanking,1,low,16,4,RETRY_LATER,1,0
0.668,1,1,3,39,0,card_expired,netbanking,1,low,16,4,RETRY_LATER,6,0
0.668,1,1,3,39,0,card_expired,netbanking,1,low,16,4,RETRY_LATER,24,0
0.668,1,1,3,39,0,card_expired,netbanking,1,low,16,4,ALTERNATIVE_PAYMENT,0,1
0.668,1,1,3,39,0,card_expired,netbanking,1,low,16,4,CUSTOMER_MESSAGE,0,1
0.981,0,2,46,559,0,processor_timeout,netbanking,1,medium,1,2,RETRY_LATER,1,0
0.981,0,2,46,559,0,processor_timeout,netbanking,1,medium,1,2,RETRY_LATER,6,1
0.981,0,2,46,559,0,processor_timeout,netbanking,1,medium,1,2,RETRY_LATER,24,1
0.981,0,2,46,559,0,processor_timeout,netbanking,1,medium,1,2,ALTERNATIVE_PAYMENT,0,1
0.981,0,2,46,559,0,processor_timeout,netbanking,1,medium,1,2,CUSTOMER_MESSAGE,0,1
0.981,0,1,46,559,0,temporary_failure,upi,1,low,7,3,RETRY_LATER,1,1
0.981,0,1,46,559,0,temporary_failure,upi,1,low,7,3,RETRY_LATER,6,1
0.981,0,1,46,559,0,temporary_failure,upi,1,low,7,3,RETRY_LATER,24,1
0.981,0,1,46,559,0,temporary_failure,upi,1,low,7,3,ALTERNATIVE_PAYMENT,0,1
0.981,0,1,46,559,0,temporary_failure,upi,1,low,7,3,CUSTOMER_MESSAGE,0,1
0.981,0,1,46,559,0,repeated_failure,upi,1,high,4,0,RETRY_LATER,1,0
0.981,0,1,46,559,0,repeated_failure,upi,1,high,4,0,RETRY_LATER,6,0
0.981,0,1,46,559,0,repeated_failure,upi,1,high,4,0,RETRY_LATER,24,0
0.981,0,1,46,559,0,repeated_failure,upi,1,high,4,0,ALTERNATIVE_PAYMENT,0,0
0.981,0,1,46,559,0,repeated_failure,upi,1,high,4,0,CUSTOMER_MESSAGE,0,0
0.981,0,1,46,559,0,temporary_failure,wallet,2,medium,8,0,RETRY_LATER,1,1
0.981,0,1,46,559,0,temporary_failure,wallet,2,medium,8,0,RETRY_LATER,6,1
0.981,0,1,46,559,0,temporary_failure,wallet,2,medium,8,0,RETRY_LATER,24,1
0.981,0,1,46,559,0,temporary_failure,wallet,2,medium,8,0,ALTERNATIVE_PAYMENT,0,1
0.981,0,1,46,559,0,temporary_failure,wallet,2,medium,8,0,CUSTOMER_MESSAGE,0,0
0.981,0,1,46,559,0,insufficient_funds,card,2,medium,4,0,RETRY_LATER,1,0
0.981,0,1,46,559,0,insufficient_funds,card,2,medium,4,0,RETRY_LATER,6,0
0.981,0,1,46,559,0,insufficient_funds,card,2,medium,4,0,RETRY_LATER,24,0
0.981,0,1,46,559,0,insufficient_funds,card,2,medium,4,0,ALTERNATIVE_PAYMENT,0,1
0.981,0,1,46,559,0,insufficient_funds,card,2,medium,4,0,CUSTOMER_MESSAGE,0,1
0.97,0,2,42,691,1,bank_unavailable,wallet,1,low,8,3,RETRY_LATER,1,1
0.97,0,2,42,691,1,bank_unavailable,wallet,1,low,8,3,RETRY_LATER,6,1
0.97,0,2,42,691,1,bank_unavailable,wallet,1,low,8,3,RETRY_LATER,24,1
0.97,0,2,42,691,1,bank_unavailable,wallet,1,low,8,3,ALTERNATIVE_PAYMENT,0,1
0.97,0,2,42,691,1,bank_unavailable,wallet,1,low,8,3,CUSTOMER_MESSAGE,0,0
0.97,0,4,42,691,1,invalid_payment_method,upi,1,high,20,3,RETRY_LATER,1,0
0.97,0,4,42,691,1,invalid_payment_method,upi,1,high,20,3,RETRY_LATER,6,0
0.97,0,4,42,691,1,invalid_payment_method,upi,1,high,20,3,RETRY_LATER,24,1
0.97,0,4,42,691,1,invalid_payment_method,upi,1,high,20,3,ALTERNATIVE_PAYMENT,0,1
0.97,0,4,42,691,1,invalid_payment_method,upi,1,high,20,3,CUSTOMER_MESSAGE,0,0
0.97,0,2,42,691,1,insufficient_funds,upi,1,medium,11,2,RETRY_LATER,1,1
0.97,0,2,42,691,1,insufficient_funds,upi,1,medium,11,2,RETRY_LATER,6,0
0.97,0,2,42,691,1,insufficient_funds,upi,1,medium,11,2,RETRY_LATER,24,0
0.97,0,2,42,691,1,insufficient_funds,upi,1,medium,11,2,ALTERNATIVE_PAYMENT,0,1
0.97,0,2,42,691,1,insufficient_funds,upi,1,medium,11,2,CUSTOMER_MESSAGE,0,1
0.97,0,2,42,691,1,processor_timeout,wallet,1,low,18,1,RETRY_LATER,1,1
0.97,0,2,42,691,1,processor_timeout,wallet,1,low,18,1,RETRY_LATER,6,1
0.97,0,2,42,691,1,processor_timeout,wallet,1,low,18,1,RETRY_LATER,24,1
0.97,0,2,42,691,1,processor_timeout,wallet,1,low,18,1,ALTERNATIVE_PAYMENT,0,1
0.97,0,2,42,691,1,processor_timeout,wallet,1,low,18,1,CUSTOMER_MESSAGE,0,1
0.97,0,3,42,691,1,bank_unavailable,netbanking,2,low,1,6,RETRY_LATER,1,0
0.97,0,3,42,691,1,bank_unavailable,netbanking,2,low,1,6,RETRY_LATER,6,1
0.97,0,3,42,691,1,bank_unavailable,netbanking,2,low,1,6,RETRY_LATER,24,0
0.97,0,3,42,691,1,bank_unavailable,netbanking,2,low,1,6,ALTERNATIVE_PAYMENT,0,1
0.97,0,3,42,691,1,bank_unavailable,netbanking,2,low,1,6,CUSTOMER_MESSAGE,0,0
0.653,15,3,8,337,1,card_expired,card,1,high,20,5,RETRY_LATER,1,0
0.653,15,3,8,337,1,card_expired,card,1,high,20,5,RETRY_LATER,6,0
0.653,15,3,8,337,1,card_expired,card,1,high,20,5,RETRY_LATER,24,0
0.653,15,3,8,337,1,card_expired,card,1,high,20,5,ALTERNATIVE_PAYMENT,0,0
0.653,15,3,8,337,1,card_expired,card,1,high,20,5,CUSTOMER_MESSAGE,0,0
0.653,15,1,8,337,1,repeated_failure,wallet,2,medium,10,4,RETRY_LATER,1,0
