historical_success_rate,historical_failure_count,consecutive_failures,total_orders,customer_age_days,previous_recovery_success,root_cause,payment_method,attempt_number,amount_bucket,hour_of_day,day_of_week,action_type,delay_hours,recovered
0.526,5,2,2,101,0,bank_unavailable,netbanking,3,medium,23,6,ALTERNATIVE_PAYMENT,0,0
0.526,5,2,2,101,0,bank_unavailable,netbanking,3,medium,23,6,CUSTOMER_MESSAGE,0,1
0.526,5,1,2,101,0,card_expired,upi,1,medium,9,4,RETRY_LATER,1,0
0.526,5,1,2,101,0,card_expired,upi,1,medium,9,4,RETRY_LATER,6,0
0.526,5,1,2,101,0,card_expired,upi,1,medium,9,4,RETRY_LATER,24,0
0.526,5,1,2,101,0,card_expired,upi,1,medium,9,4,ALTERNATIVE_PAYMENT,0,0
0.526,5,1,2,101,0,card_expired,upi,1,medium,9,4,CUSTOMER_MESSAGE,0,1
0.526,5,1,2,101,0,repeated_failure,upi,1,low,23,3,RETRY_LATER,1,0
0.526,5,1,2,101,0,repeated_failure,upi,1,low,23,3,RETRY_LATER,6,0
0.526,5,1,2,101,0,repeated_failure,upi,1,low,23,3,RETRY_LATER,24,0
0.526,5,1,2,101,0,repeated_failure,upi,1,low,23,3,ALTERNATIVE_PAYMENT,0,1
0.526,5,1,2,101,0,repeated_failure,upi,1,low,23,3,CUSTOMER_MESSAGE,0,0
0.796,2,2,3,137,1,repeated_failure,card,1,medium,1,6,RETRY_LATER,1,0
0.796,2,2,3,137,1,repeated_failure,card,1,medium,1,6,RETRY_LATER,6,1
0.796,2,2,3,137,1,repeated_failure,card,1,medium,1,6,RETRY_LATER,24,1
0.796,2,2,3,137,1,repeated_failure,card,1,medium,1,6,ALTERNATIVE_PAYMENT,0,0
0.796,2,2,3,137,1,repeated_failure,card,1,medium,1,6,CUSTOMER_MESSAGE,0,1
0.796,2,2,3,137,1,insufficient_funds,netbanking,1,high,12,4,RETRY_LATER,1,0
0.796,2,2,3,137,1,insufficient_funds,netbanking,1,high,12,4,RETRY_LATER,6,0
0.796,2,2,3,137,1,insufficient_funds,netbanking,1,high,12,4,RETRY_LATER,24,0
0.796,2,2,3,137,1,insufficient_funds,netbanking,1,high,12,4,ALTERNATIVE_PAYMENT,0,1
0.796,2,2,3,137,1,insufficient_funds,netbanking,1,high,12,4,CUSTOMER_MESSAGE,0,0
0.796,2,2,3,137,1,card_expired,upi,3,low,2,5,RETRY_LATER,1,0
0.796,2,2,3,137,1,card_expired,upi,3,low,2,5,RETRY_LATER,6,0
0.796,2,2,3,137,1,card_expired,upi,3,low,2,5,RETRY_LATER,24,0
0.796,2,2,3,137,1,card_expired,upi,3,low,2,5,ALTERNATIVE_PAYMENT,0,0
0.796,2,2,3,137,1,card_expired,upi,3,low,2,5,CUSTOMER_MESSAGE,0,0
0.796,2,2,3,137,1,processor_timeout,wallet,1,high,13,1,RETRY_LATER,1,1
0.796,2,2,3,137,1,processor_timeout,wallet,1,high,13,1,RETRY_LATER,6,1
0.796,2,2,3,137,1,processor_timeout,wallet,1,high,13,1,RETRY_LATER,24,1
0.796,2,2,3,137,1,processor_timeout,wallet,1,high,13,1,ALTERNATIVE_PAYMENT,0,0
0.796,2,2,3,137,1,processor_timeout,wallet,1,high,13,1,CUSTOMER_MESSAGE,0,0
0.796,2,1,3,137,1,processor_timeout,upi,3,high,18,5,RETRY_LATER,1,0
0.796,2,1,3,137,1,processor_timeout,upi,3,high,18,5,RETRY_LATER,6,0
0.796,2,1,3,137,1,processor_timeout,upi,3,high,18,5,RETRY_LATER,24,0
0.796,2,1,3,137,1,processor_timeout,upi,3,high,18,5,ALTERNATIVE_PAYMENT,0,0
0.796,2,1,3,137,1,processor_timeout,upi,3,high,18,5,CUSTOMER_MESSAGE,0,0
0.732,6,1,4,155,1,invalid_payment_method,netbanking,1,medium,14,1,RETRY_LATER,1,0
0.732,6,1,4,155,1,invalid_payment_method,netbanking,1,medium,14,1,RETRY_LATER,6,0
0.732,6,1,4,155,1,invalid_payment_method,netbanking,1,medium,14,1,RETRY_LATER,24,0
0.732,6,1,4,155,1,invalid_payment_method,netbanking,1,medium,14,1,ALTERNATIVE_PAYMENT,0,1
0.732,6,1,4,155,1,invalid_payment_method,netbanking,1,medium,14,1,CUSTOMER_MESSAGE,0,1
0.732,6,1,4,155,1,processor_timeout,wallet,1,low,0,5,RETRY_LATER,1,0
0.732,6,1,4,155,1,processor_timeout,wallet,1,low,0,5,RETRY_LATER,6,1
0.732,6,1,4,155,1,processor_timeout,wallet,1,low,0,5,RETRY_LATER,24,1
0.732,6,1,4,155,1,processor_timeout,wallet,1,low,0,5,ALTERNATIVE_PAYMENT,0,1
0.732,6,1,4,155,1,processor_timeout,wallet,1,low,0,5,CUSTOMER_MESSAGE,0,0
0.732,6,4,4,155,1,bank_unavailable,netbanking,1,low,0,4,RETRY_LATER,1,1
0.732,6,4,4,155,1,bank_unavailable,netbanking,1,low,0,4,RETRY_LATER,6,0
0.732,6,4,4,155,1,bank_unavailable,netbanking,1,low,0,4,RETRY_LATER,24,1
0.732,6,4,4,155,1,bank_unavailable,netbanking,1,low,0,4,ALTERNATIVE_PAYMENT,0,1
0.732,6,4,4,155,1,bank_unavailable,netbanking,1,low,0,4,CUSTOMER_MESSAGE,0,0
0.732,6,1,4,155,1,temporary_failure,wallet,2,low,4,6,RETRY_LATER,1,1
0.732,6,1,4,155,1,temporary_failure,wallet,2,low,4,6,RETRY_LATER,6,1
0.732,6,1,4,155,1,temporary_failure,wallet,2,low,4,6,RETRY_LATER,24,0
0.732,6,1,4,155,1,temporary_failure,wallet,2,low,4,6,ALTERNATIVE_PAYMENT,0,1
0.732,6,1,4,155,1,temporary_failure,wallet,2,low,4,6,CUSTOMER_MESSAGE,0,0
0.732,6,1,4,155,1,invalid_payment_method,wallet,1,medium,9,6,RETRY_LATER,1,0
0.732,6,1,4,155,1,invalid_payment_method,wallet,1,medium,9,6,RETRY_LATER,6,0
0.732,6,1,4,155,1,invalid_payment_method,wallet,1,medium,9,6,RETRY_LATER,24,0
0.732,6,1,4,155,1,invalid_payment_method,wallet,1,medium,9,6,ALTERNATIVE_PAYMENT,0,1
0.732,6,1,4,155,1,invalid_payment_method,wallet,1,medium,9,6,CUSTOMER_MESSAGE,0,1
0.786,8,3,4,73,0,bank_unavailable,netbanking,2,low,19,3,RETRY_LATER,1,1
0.786,8,3,4,73,0,bank_unavailable,netbanking,2,low,19,3,RETRY_LATER,6,1
0.786,8,3,4,73,0,bank_unavailable,netbanking,2,low,19,3,RETRY_LATER,24,0
0.786,8,3,4,73,0,bank_unavailable,netbanking,2,low,19,3,ALTERNATIVE_PAYMENT,0,1
0.786,8,3,4,73,0,bank_unavailable,netbanking,2,low,19,3,CUSTOMER_MESSAGE,0,0
0.786,8,1,4,73,0,invalid_payment_method,upi,1,medium,20,5,RETRY_LATER,1,0
0.786,8,1,4,73,0,invalid_payment_method,upi,1,medium,20,5,RETRY_LATER,6,0
0.786,8,1,4,73,0,invalid_payment_method,upi,1,medium,20,5,RETRY_LATER,24,1
0.786,8,1,4,73,0,invalid_payment_method,upi,1,medium,20,5,ALTERNATIVE_PAYMENT,0,1
0.786,8,1,4,73,0,invalid_payment_method,upi,1,medium,20,5,CUSTOMER_MESSAGE,0,1
0.786,8,1,4,73,0,invalid_payment_method,wallet,1,medium,4,2,RETRY_LATER,1,1
0.786,8,1,4,73,0,invalid_payment_method,wallet,1,medium,4,2,RETRY_LATER,6,0
0.786,8,1,4,73,0,invalid_payment_method,wallet,1,medium,4,2,RETRY_LATER,24,0
0.786,8,1,4,73,0,invalid_payment_method,wallet,1,medium,4,2,ALTERNATIVE_PAYMENT,0,0
0.786,8,1,4,73,0,invalid_payment_method,wallet,1,medium,4,2,CUSTOMER_MESSAGE,0,1
0.786,8,1,4,73,0,repeated_failure,upi,1,low,7,3,RETRY_LATER,1,0
0.786,8,1,4,73,0,repeated_failure,upi,1,low,7,3,RETRY_LATER,6,0
0.786,8,1,4,73,0,repeated_failure,upi,1,low,7,3,RETRY_LATER,24,0
0.786,8,1,4,73,0,repeated_failure,upi,1,low,7,3,ALTERNATIVE_PAYMENT,0,0
0.786,8,1,4,73,0,repeated_failure,upi,1,low,7,3,CUSTOMER_MESSAGE,0,0
0.786,8,1,4,73,0,repeated_failure,upi,2,low,20,1,RETRY_LATER,1,1
0.786,8,1,4,73,0,repeated_failure,upi,2,low,20,1,RETRY_LATER,6,0
0.786,8,1,4,73,0,repeated_failure,upi,2,low,20,1,RETRY_LATER,24,0
0.786,8,1,4,73,0,repeated_failure,upi,2,low,20,1,ALTERNATIVE_PAYMENT,0,0
0.786,8,1,4,73,0,repeated_failure,upi,2,low,20,1,CUSTOMER_MESSAGE,0,0
0.909,1,1,17,587,1,card_expired,upi,1,low,14,0,RETRY_LATER,1,0
0.909,1,1,17,587,1,card_expired,upi,1,low,14,0,RETRY_LATER,6,0
0.909,1,1,17,587,1,card_expired,upi,1,low,14,0,RETRY_LATER,24,0
0.909,1,1,17,587,1,card_expired,upi,1,low,14,0,ALTERNATIVE_PAYMENT,0,1
0.909,1,1,17,587,1,card_expired,upi,1,low,14,0,CUSTOMER_MESSAGE,0,1
0.909,1,1,17,587,1,processor_timeout,netbanking,1,high,2,3,RETRY_LATER,1,1
0.909,1,1,17,587,1,processor_timeout,netbanking,1,high,2,3,RETRY_LATER,6,1
0.909,1,1,17,587,1,processor_timeout,netbanking,1,high,2,3,RETRY_LATER,24,1
0.909,1,1,17,587,1,processor_timeout,netbanking,1,high,2,3,ALTERNATIVE_PAYMENT,0,1
0.909,1,1,17,587,1,processor_timeout,netbanking,1,high,2,3,CUSTOMER_MESSAGE,0,0
0.909,1,1,17,587,1,invalid_payment_method,card,1,low,18,1,RETRY_LATER,1,1
0.909,1,1,17,587,1,invalid_payment_method,card,1,low,18,1,RETRY_LATER,6,0
0.909,1,1,17,587,1,invalid_payment_method,card,1,low,18,1,RETRY_LATER,24,0
0.909,1,1,17,587,1,invalid_payment_method,card,1,low,18,1,ALTERNATIVE_PAYMENT,0,1
0.909,1,1,17,587,1,invalid_payment_method,card,1,low,18,1,CUSTOMER_MESSAGE,0,0
0.909,1,2,17,587,1,processor_timeout,upi,1,low,18,4,RETRY_LATER,1,1
0.909,1,2,17,587,1,processor_timeout,upi,1,low,18,4,RETRY_LATER,6,1
0.909,1,2,17,587,1,processor_timeout,upi,1,low,18,4,RETRY_LATER,24,1
0.909,1,2,17,587,1,processor_timeout,upi,1,low,18,4,ALTERNATIVE_PAYMENT,0,1
0.909,1,2,17,587,1,processor_timeout,upi,1,low,18,4,CUSTOMER_MESSAGE,0,0
0.909,1,1,17,587,1,unknown,wallet,2,low,1,4,RETRY_LATER,1,0
0.909,1,1,17,587,1,unknown,wallet,2,low,1,4,RETRY_LATER,6,0
0.909,1,1,17,587,1,unknown,wallet,2,low,1,4,RETRY_LATER,24,1
0.909,1,1,17,587,1,unknown,wallet,2,low,1,4,ALTERNATIVE_PAYMENT,0,0
0.909,1,1,17,587,1,unknown,wallet,2,low,1,4,CUSTOMER_MESSAGE,0,1
0.572,2,2,5,161,1,invalid_payment_method,netbanking,1,low,2,0,RETRY_LATER,1,0
0.572,2,2,5,161,1,invalid_payment_method,netbanking,1,low,2,0,RETRY_LATER,6,0
0.572,2,2,5,161,1,invalid_payment_method,netbanking,1,low,2,0,RETRY_LATER,24,1
0.572,2,2,5,161,1,invalid_payment_method,netbanking,1,low,2,0,ALTERNATIVE_PAYMENT,0,1
0.572,2,2,5,161,1,invalid_payment_method,netbanking,1,low,2,0,CUSTOMER_MESSAGE,0,0
0.572,2,1,5,161,1,invalid_payment_method,card,2,medium,7,6,RETRY_LATER,1,0
0.572,2,1,5,161,1,invalid_payment_method,card,2,medium,7,6,RETRY_LATER,6,0
0.572,2,1,5,161,1,invalid_payment_method,card,2,medium,7,6,RETRY_LATER,24,0
0.572,2,1,5,161,1,invalid_payment_method,card,2,medium,7,6,ALTERNATIVE_PAYMENT,0,0
0.572,2,1,5,161,1,invalid_payment_method,card,2,medium,7,6,CUSTOMER_MESSAGE,0,1
0.572,2,2,5,161,1,invalid_payment_method,upi,1,high,14,6,RETRY_LATER,1,1
0.572,2,2,5,161,1,invalid_payment_method,upi,1,high,14,6,RETRY_LATER,6,0
0.572,2,2,5,161,1,invalid_payment_method,upi,1,high,14,6,RETRY_LATER,24,0
0.572,2,2,5,161,1,invalid_payment_method,upi,1,high,14,6,ALTERNATIVE_PAYMENT,0,1
0.572,2,2,5,161,1,invalid_payment_method,upi,1,high,14,6,CUSTOMER_MESSAGE,0,1
0.572,2,4,5,161,1,temporary_failure,upi,2,high,17,5,RETRY_LATER,1,1
0.572,2,4,5,161,1,temporary_failure,upi,2,high,17,5,RETRY_LATER,6,1
0.572,2,4,5,161,1,temporary_failure,upi,2,high,17,5,RETRY_LATER,24,1
0.572,2,4,5,161,1,temporary_failure,upi,2,high,17,5,ALTERNATIVE_PAYMENT,0,0
0.572,2,4,5,161,1,temporary_failure,upi,2,high,17,5,CUSTOMER_MESSAGE,0,0
0.572,2,3,5,161,1,invalid_payment_method,wallet,1,low,13,0,RETRY_LATER,1,0
0.572,2,3,5,161,1,invalid_payment_method,wallet,1,low,13,0,RETRY_LATER,6,0
0.572,2,3,5,161,1,invalid_payment_method,wallet,1,low,13,0,RETRY_LATER,24,0
0.572,2,3,5,161,1,invalid_payment_method,wallet,1,low,13,0,ALTERNATIVE_PAYMENT,0,0
0.572,2,3,5,161,1,invalid_payment_method,wallet,1,low,13,0,CUSTOMER_MESSAGE,0,0
0.866,4,2,19,580,1,invalid_payment_method,card,1,low,11,4,RETRY_LATER,1,1
0.866,4,2,19,580,1,invalid_payment_method,card,1,low,11,4,RETRY_LATER,6,0
0.866,4,2,19,580,1,invalid_payment_method,card,1,low,11,4,RETRY_LATER,24,0
0.866,4,2,19,580,1,invalid_payment_method,card,1,low,11,4,ALTERNATIVE_PAYMENT,0,1
0.866,4,2,19,580,1,invalid_payment_method,card,1,low,11,4,CUSTOMER_MESSAGE,0,0
0.866,4,1,19,580,1,temporary_failure,netbanking,1,high,12,3,RETRY_LATER,1,1
0.866,4,1,19,580,1,temporary_failure,netbanking,1,high,12,3,RETRY_LATER,6,1
0.866,4,1,19,580,1,temporary_failure,netbanking,1,high,12,3,RETRY_LATER,24,1
0.866,4,1,19,580,1,temporary_failure,netbanking,1,high,12,3,ALTERNATIVE_PAYMENT,0,1
0.866,4,1,19,580,1,temporary_failure,netbanking,1,high,12,3,CUSTOMER_MESSAGE,0,0
0.866,4,1,19,580,1,unknown,netbanking,1,low,22,5,RETRY_LATER,1,0
0.866,4,1,19,580,1,unknown,netbanking,1,low,22,5,RETRY_LATER,6,0
0.866,4,1,19,580,1,unknown,netbanking,1,low,22,5,RETRY_LATER,24,1
0.866,4,1,19,580,1,unknown,netbanking,1,low,22,5,ALTERNATIVE_PAYMENT,0,1
0.866,4,1,19,580,1,unknown,netbanking,1,low,22,5,CUSTOMER_MESSAGE,0,0
0.866,4,1,19,580,1,bank_unavailable,wallet,3,medium,20,0,RETRY_LATER,1,0
0.866,4,1,19,580,1,bank_unavailable,wallet,3,medium,20,0,RETRY_LATER,6,0
0.866,4,1,19,580,1,bank_unavailable,wallet,3,medium,20,0,RETRY_LATER,24,0
0.866,4,1,19,580,1,bank_unavailable,wallet,3,medium,20,0,ALTERNATIVE_PAYMENT,0,1
0.866,4,1,19,580,1,bank_unavailable,wallet,3,medium,20,0,CUSTOMER_MESSAGE,0,0
0.866,4,1,19,580,1,invalid_payment_method,wallet,2,high,5,1,RETRY_LATER,1,1
0.866,4,1,19,580,1,invalid_payment_method,wallet,2,high,5,1,RETRY_LATER,6,0
0.866,4,1,19,580,1,invalid_payment_method,wallet,2,high,5,1,RETRY_LATER,24,0
0.866,4,1,19,580,1,invalid_payment_method,wallet,2,high,5,1,ALTERNATIVE_PAYMENT,0,0
0.866,4,1,19,580,1,invalid_payment_method,wallet,2,high,5,1,CUSTOMER_MESSAGE,0,1
0.41,23,2,3,168,0,insufficient_funds,netbanking,1,high,9,6,RETRY_LATER,1,0
0.41,23,2,3,168,0,insufficient_funds,netbanking,1,high,9,6,RETRY_LATER,6,0
0.41,23,2,3,168,0,insufficient_funds,netbanking,1,high,9,6,RETRY_LATER,24,1
0.41,23,2,3,168,0,insufficient_funds,netbanking,1,high,9,6,ALTERNATIVE_PAYMENT,0,1
0.41,23,2,3,168,0,insufficient_funds,netbanking,1,high,9,6,CUSTOMER_MESSAGE,0,1
0.41,23,2,3,168,0,bank_unavailable,netbanking,1,medium,17,4,RETRY_LATER,1,0
0.41,23,2,3,168,0,bank_unavailable,netbanking,1,medium,17,4,RETRY_LATER,6,1
0.41,23,2,3,168,0,bank_unavailable,netbanking,1,medium,17,4,RETRY_LATER,24,1
0.41,23,2,3,168,0,bank_unavailable,netbanking,1,medium,17,4,ALTERNATIVE_PAYMENT,0,0
0.41,23,2,3,168,0,bank_unavailable,netbanking,1,medium,17,4,CUSTOMER_MESSAGE,0,0
0.41,23,2,3,168,0,repeated_failure,card,1,low,13,2,RETRY_LATER,1,0
0.41,23,2,3,168,0,repeated_failure,card,1,low,13,2,RETRY_LATER,6,1
0.41,23,2,3,168,0,repeated_failure,card,1,low,13,2,RETRY_LATER,24,1
0.41,23,2,3,168,0,repeated_failure,card,1,low,13,2,ALTERNATIVE_PAYMENT,0,0
0.41,23,2,3,168,0,repeated_failure,card,1,low,13,2,CUSTOMER_MESSAGE,0,0
0.41,23,2,3,168,0,card_expired,upi,2,medium,5,3,RETRY_LATER,1,0
0.41,23,2,3,168,0,card_expired,upi,2,medium,5,3,RETRY_LATER,6,0
0.41,23,2,3,168,0,card_expired,upi,2,medium,5,3,RETRY_LATER,24,0
0.41,23,2,3,168,0,card_expired,upi,2,medium,5,3,ALTERNATIVE_PAYMENT,0,0
0.41,23,2,3,168,0,card_expired,upi,2,medium,5,3,CUSTOMER_MESSAGE,0,0
0.41,23,1,3,168,0,repeated_failure,wallet,1,high,1,4,RETRY_LATER,1,0
0.41,23,1,3,168,0,repeated_failure,wallet,1,high,1,4,RETRY_LATER,6,0
0.41,23,1,3,168,0,repeated_failure,wallet,1,high,1,4,RETRY_LATER,24,0
0.41,23,1,3,168,0,repeated_failure,wallet,1,high,1,4,ALTERNATIVE_PAYMENT,0,1
0.41,23,1,3,168,0,repeated_failure,wallet,1,high,1,4,CUSTOMER_MESSAGE,0,0
0.32,24,1,6,97,0,card_expired,card,1,high,2,3,RETRY_LATER,1,0
0.32,24,1,6,97,0,card_expired,card,1,high,2,3,RETRY_LATER,6,0
0.32,24,1,6,97,0,card_expired,card,1,high,2,3,RETRY_LATER,24,0
0.32,24,1,6,97,0,card_expired,card,1,high,2,3,ALTERNATIVE_PAYMENT,0,0
0.32,24,1,6,97,0,card_expired,card,1,high,2,3,CUSTOMER_MESSAGE,0,0
0.32,24,3,6,97,0,unknown,netbanking,2,medium,21,1,RETRY_LATER,1,1
0.32,24,3,6,97,0,unknown,netbanking,2,medium,21,1,RETRY_LATER,6,1
0.32,24,3,6,97,0,unknown,netbanking,2,medium,21,1,RETRY_LATER,24,0
0.32,24,3,6,97,0,unknown,netbanking,2,medium,21,1,ALTERNATIVE_PAYMENT,0,0
0.32,24,3,6,97,0,unknown,netbanking,2,medium,21,1,CUSTOMER_MESSAGE,0,0
0.32,24,1,6,97,0,unknown,card,1,high,2,2,RETRY_LATER,1,0
0.32,24,1,6,97,0,unknown,card,1,high,2,2,RETRY_LATER,6,0
0.32,24,1,6,97,0,unknown,card,1,high,2,2,RETRY_LATER,24,0
0.32,24,1,6,97,0,unknown,card,1,high,2,2,ALTERNATIVE_PAYMENT,0,0
0.32,24,1,6,97,0,unknown,card,1,high,2,2,CUSTOMER_MESSAGE,0,1
0.32,24,2,6,97,0,card_expired,wallet,1,medium,0,5,RETRY_LATER,1,1
0.32,24,2,6,97,0,card_expired,wallet,1,medium,0,5,RETRY_LATER,6,0
0.32,24,2,6,97,0,card_expired,wallet,1,medium,0,5,RETRY_LATER,24,0
0.32,24,2,6,97,0,card_expired,wallet,1,medium,0,5,ALTERNATIVE_PAYMENT,0,0
0.32,24,2,6,97,0,card_expired,wallet,1,medium,0,5,CUSTOMER_MESSAGE,0,0
0.32,24,1,6,97,0,processor_timeout,upi,1,low,3,6,RETRY_LATER,1,1
0.32,24,1,6,97,0,processor_timeout,upi,1,low,3,6,RETRY_LATER,6,0
0.32,24,1,6,97,0,processor_timeout,upi,1,low,3,6,RETRY_LATER,24,0
0.32,24,1,6,97,0,processor_timeout,upi,1,low,3,6,ALTERNATIVE_PAYMENT,0,1
0.32,24,1,6,97,0,processor_timeout,upi,1,low,3,6,CUSTOMER_MESSAGE,0,0
0.439,9,1,4,50,1,temporary_failure,upi,1,low,13,1,RETRY_LATER,1,1
0.439,9,1,4,50,1,temporary_failure,upi,1,low,13,1,RETRY_LATER,6,1
0.439,9,1,4,50,1,temporary_failure,upi,1,low,13,1,RETRY_LATER,24,1
0.439,9,1,4,50,1,temporary_failure,upi,1,low,13,1,ALTERNATIVE_PAYMENT,0,1
0.439,9,1,4,50,1,temporary_failure,upi,1,low,13,1,CUSTOMER_MESSAGE,0,1
0.439,9,2,4,50,1,invalid_payment_method,wallet,1,high,12,2,RETRY_LATER,1,0
0.439,9,2,4,50,1,invalid_payment_method,wallet,1,high,12,2,RETRY_LATER,6,0
0.439,9,2,4,50,1,invalid_payment_method,wallet,1,high,12,2,RETRY_LATER,24,0
0.439,9,2,4,50,1,invalid_payment_method,wallet,1,high,12,2,ALTERNATIVE_PAYMENT,0,0
0.439,9,2,4,50,1,invalid_payment_method,wallet,1,high,12,2,CUSTOMER_MESSAGE,0,1
0.439,9,1,4,50,1,invalid_payment_method,netbanking,3,high,14,2,RETRY_LATER,1,0
0.439,9,1,4,50,1,invalid_payment_method,netbanking,3,high,14,2,RETRY_LATER,6,0
0.439,9,1,4,50,1,invalid_payment_method,netbanking,3,high,14,2,RETRY_LATER,24,0
0.439,9,1,4,50,1,invalid_payment_method,netbanking,3,high,14,2,ALTERNATIVE_PAYMENT,0,1
0.439,9,1,4,50,1,invalid_payment_method,netbanking,3,high,14,2,CUSTOMER_MESSAGE,0,0
0.439,9,1,4,50,1,bank_unavailable,upi,2,high,16,2,RETRY_LATER,1,1
0.439,9,1,4,50,1,bank_unavailable,upi,2,high,16,2,RETRY_LATER,6,1
0.439,9,1,4,50,1,bank_unavailable,upi,2,high,16,2,RETRY_LATER,24,1
0.439,9,1,4,50,1,bank_unavailable,upi,2,high,16,2,ALTERNATIVE_PAYMENT,0,1
0.439,9,1,4,50,1,bank_unavailable,upi,2,high,16,2,CUSTOMER_MESSAGE,0,1
0.439,9,3,4,50,1,unknown,card,1,high,6,0,RETRY_LATER,1,0
0.439,9,3,4,50,1,unknown,card,1,high,6,0,RETRY_LATER,6,1
0.439,9,3,4,50,1,unknown,card,1,high,6,0,RETRY_LATER,24,1
0.439,9,3,4,50,1,unknown,card,1,high,6,0,ALTERNATIVE_PAYMENT,0,1
0.439,9,3,4,50,1,unknown,card,1,high,6,0,CUSTOMER_MESSAGE,0,0
0.754,13,1,6,157,0,bank_unavailable,upi,1,high,1,6,RETRY_LATER,1,0
0.754,13,1,6,157,0,bank_unavailable,upi,1,high,1,6,RETRY_LATER,6,1
0.754,13,1,6,157,0,bank_unavailable,upi,1,high,1,6,RETRY_LATER,24,0
0.754,13,1,6,157,0,bank_unavailable,upi,1,high,1,6,ALTERNATIVE_PAYMENT,0,1
0.754,13,1,6,157,0,bank_unavailable,upi,1,high,1,6,CUSTOMER_MESSAGE,0,0
0.754,13,1,6,157,0,processor_timeout,upi,1,low,10,2,RETRY_LATER,1,1
0.754,13,1,6,157,0,processor_timeout,upi,1,low,10,2,RETRY_LATER,6,1
0.754,13,1,6,157,0,processor_timeout,upi,1,low,10,2,RETRY_LATER,24,1
0.754,13,1,6,157,0,processor_timeout,upi,1,low,10,2,ALTERNATIVE_PAYMENT,0,1
0.754,13,1,6,157,0,processor_timeout,upi,1,low,10,2,CUSTOMER_MESSAGE,0,1
0.754,13,1,6,157,0,temporary_failure,upi,2,low,8,5,RETRY_LATER,1,0
0.754,13,1,6,157,0,temporary_failure,upi,2,low,8,5,RETRY_LATER,6,1
0.754,13,1,6,157,0,temporary_failure,upi,2,low,8,5,RETRY_LATER,24,1
0.754,13,1,6,157,0,temporary_failure,upi,2,low,8,5,ALTERNATIVE_PAYMENT,0,1
0.754,13,1,6,157,0,temporary_failure,upi,2,low,8,5,CUSTOMER_MESSAGE,0,0
0.754,13,1,6,157,0,card_expired,upi,2,low,18,0,RETRY_LATER,1,0
0.754,13,1,6,157,0,card_expired,upi,2,low,18,0,RETRY_LATER,6,0
0.754,13,1,6,157,0,card_expired,upi,2,low,18,0,RETRY_LATER,24,0
0.754,13,1,6,157,0,card_expired,upi,2,low,18,0,ALTERNATIVE_PAYMENT,0,1
0.754,13,1,6,157,0,card_expired,upi,2,low,18,0,CUSTOMER_MESSAGE,0,0
0.754,13,2,6,157,0,temporary_failure,upi,1,high,13,1,RETRY_LATER,1,1
0.754,13,2,6,157,0,temporary_failure,upi,1,high,13,1,RETRY_LATER,6,1
0.754,13,2,6,157,0,temporary_failure,upi,1,high,13,1,RETRY_LATER,24,1
0.754,13,2,6,157,0,temporary_failure,upi,1,high,13,1,ALTERNATIVE_PAYMENT,0,1
0.754,13,2,6,157,0,temporary_failure,upi,1,high,13,1,CUSTOMER_MESSAGE,0,0
0.594,7,2,7,302,0,insufficient_funds,wallet,2,low,12,2,RETRY_LATER,1,1
0.594,7,2,7,302,0,insufficient_funds,wallet,2,low,12,2,RETRY_LATER,6,1
0.594,7,2,7,302,0,insufficient_funds,wallet,2,low,12,2,RETRY_LATER,24,0
0.594,7,2,7,302,0,insufficient_funds,wallet,2,low,12,2,ALTERNATIVE_PAYMENT,0,1
0.594,7,2,7,302,0,insufficient_funds,wallet,2,low,12,2,CUSTOMER_MESSAGE,0,0
0.594,7,2,7,302,0,processor_timeout,wallet,2,low,20,5,RETRY_LATER,1,1
0.594,7,2,7,302,0,processor_timeout,wallet,2,low,20,5,RETRY_LATER,6,1
0.594,7,2,7,302,0,processor_timeout,wallet,2,low,20,5,RETRY_LATER,24,1
0.594,7,2,7,302,0,processor_timeout,wallet,2,low,20,5,ALTERNATIVE_PAYMENT,0,1
0.594,7,2,7,302,0,processor_timeout,wallet,2,low,20,5,CUSTOMER_MESSAGE,0,0
0.594,7,1,7,302,0,invalid_payment_method,netbanking,1,medium,14,1,RETRY_LATER,1,0
0.594,7,1,7,302,0,invalid_payment_method,netbanking,1,medium,14,1,RETRY_LATER,6,0
0.594,7,1,7,302,0,invalid_payment_method,netbanking,1,medium,14,1,RETRY_LATER,24,0
0.594,7,1,7,302,0,invalid_payment_method,netbanking,1,medium,14,1,ALTERNATIVE_PAYMENT,0,1
0.594,7,1,7,302,0,invalid_payment_method,netbanking,1,medium,14,1,CUSTOMER_MESSAGE,0,0
0.594,7,2,7,302,0,temporary_failure,netbanking,2,high,8,0,RETRY_LATER,1,0
0.594,7,2,7,302,0,temporary_failure,netbanking,2,high,8,0,RETRY_LATER,6,0
0.594,7,2,7,302,0,temporary_failure,netbanking,2,high,8,0,RETRY_LATER,24,1
0.594,7,2,7,302,0,temporary_failure,netbanking,2,high,8,0,ALTERNATIVE_PAYMENT,0,0
0.594,7,2,7,302,0,temporary_failure,netbanking,2,high,8,0,CUSTOMER_MESSAGE,0,0
0.594,7,1,7,302,0,invalid_payment_method,upi,2,low,2,6,RETRY_LATER,1,0
0.594,7,1,7,302,0,invalid_payment_method,upi,2,low,2,6,RETRY_LATER,6,0
